"A" "M_bin" "Ycen_int" "Y_cont_int" "Y_bin_int" "Y_count_int" "cen" "C" "delta"
"3001" 0 0 0.0532853719170698 -3.63829451267653 0 4 0.0715068342410392 0.529673564718376 0
"3002" 0 0 0.0306406701667803 -1.36519284198202 0 1 0.0715068342410392 1.17863686836467 0
"3003" 1 1 0.0706788013965013 -3.08548244505377 0 2 0.0715068342410392 0.303350175446353 0
"3004" 0 1 0.0142032683505411 -4.27171870195576 0 3 0.0715068342410392 1.73016065393483 0
"3005" 1 1 0.0474725818148621 -3.56057960425241 0 3 0.0715068342410392 0.2544088595684 0
"3006" 0 0 0.0308778577525724 -2.6892381652963 0 1 0.0715068342410392 0.274299202060495 0
"3007" 1 1 0.0715068342410392 -2.27638145777081 0 2 0.0715068342410392 2.06048130622125 1
"3008" 1 1 0.00937356055140841 -2.46192374377367 0 3 0.0715068342410392 0.0739173112804432 0
"3009" 0 0 0.0715068342410392 -3.1205494283364 1 3 0.0715068342410392 0.688605867715784 1
"3010" 1 0 0.0264017696033707 -2.66406586886754 0 5 0.0715068342410392 0.438873832982471 0
"3011" 0 1 0.062067690374265 -2.20029433544289 0 3 0.0715068342410392 1.59840541606252 0
"3012" 0 1 0.00187058107809927 -1.73189984002715 0 3 0.0715068342410392 3.25435740645756 0
"3013" 1 1 0.00497423893071223 -4.36589310888195 0 2 0.0715068342410392 1.67601636224966 0
"3014" 0 0 0.033297534080519 -3.47516352143932 0 4 0.0715068342410392 -0.153347395267318 0
"3015" 0 1 0.0715068342410392 -5.09085641632115 0 2 0.0715068342410392 0.129643835527541 1
"3016" 1 0 0.0715068342410392 -3.63141918928024 0 5 0.0715068342410392 1.82979400682303 1
"3017" 1 0 0.0200111177742557 -2.25291597050301 0 6 0.0715068342410392 1.24239919496818 0
"3018" 1 0 0.0102887704106184 -2.53356980644975 0 1 0.0715068342410392 1.29589061116807 0
"3019" 0 0 0.00267395798856286 -2.50068526227099 1 2 0.0715068342410392 2.2367321301673 0
"3020" 0 1 0.0715068342410392 -3.58798749279806 0 1 0.0715068342410392 0.887708357363 1
"3021" 0 0 0.0715068342410392 -0.534204125175783 0 4 0.0715068342410392 0.851672301066144 1
"3022" 1 1 0.0715068342410392 -2.8524971221539 0 0 0.0715068342410392 0.700487852384726 1
"3023" 1 0 0.00555282343843078 -2.03606830094561 0 2 0.0715068342410392 1.51023778351824 0
"3024" 1 1 0.0352102645996152 -2.32123922971702 0 2 0.0715068342410392 0.224977970319978 0
"3025" 0 1 0.0381734847393739 -4.20303573647051 0 2 0.0715068342410392 1.99439527838824 0
"3026" 1 1 0.045472466752922 -2.57240603830293 0 3 0.0715068342410392 -0.0824779157770887 0
"3027" 0 1 0.0416805429990573 -2.53426117188178 0 2 0.0715068342410392 2.85714380123829 0
"3028" 0 0 0.0243149380193018 -2.0572503781044 0 3 0.0715068342410392 1.3711829013787 0
"3029" 0 0 0.0232827768573232 -3.11233441956416 0 0 0.0715068342410392 0.00559278864574531 0
"3030" 0 1 0.0715068342410392 -3.14993623757646 0 3 0.0715068342410392 0.0618157741765629 1
"3031" 1 1 0.0162965808139874 -2.07500627116813 0 4 0.0715068342410392 0.576471896808003 0
"3032" 0 0 0.0518753080414587 -3.46608222553938 0 3 0.0715068342410392 1.78599182954734 0
"3033" 1 0 0.0392672477715252 -4.56540377315689 0 3 0.0715068342410392 1.45632320850029 0
"3034" 0 0 0.0715068342410392 -3.32932823765466 0 4 0.0715068342410392 0.891837331444571 1
"3035" 0 0 0.0590125683498791 -1.9123700340747 0 3 0.0715068342410392 1.81386714584639 0
"3036" 1 0 0.0118293211673546 -3.16559270524387 0 7 0.0715068342410392 1.30423276984761 0
"3037" 1 0 0.0086185388130534 -3.09492250297779 0 1 0.0715068342410392 0.116057289325481 0
"3038" 0 1 0.0715068342410392 -3.95354912753679 0 3 0.0715068342410392 1.49852428920268 1
"3039" 1 1 0.0476638353078044 -2.20660604442521 0 2 0.0715068342410392 -0.145316824702356 0
"3040" 0 1 0.0715068342410392 -4.50273349022792 0 6 0.0715068342410392 0.880626416584448 1
"3041" 1 0 0.0679852963731758 -2.07629782182198 0 3 0.0715068342410392 0.0767294930738579 0
"3042" 1 1 0.0359163725161128 -2.94214785504904 1 1 0.0715068342410392 1.58274934374433 0
"3043" 1 1 0.062433629930941 -2.39447510664536 0 5 0.0715068342410392 0.37938254479453 0
"3044" 0 0 0.00825744999541835 -1.71888952169482 0 3 0.0715068342410392 1.16510923653485 0
"3045" 1 1 0.0715068342410392 -4.29688590975536 0 2 0.0715068342410392 -0.70964430591158 1
"3046" 0 0 0.0578509746681934 -3.71630408586226 0 3 0.0715068342410392 0.708838486775662 0
"3047" 0 1 0.0715068342410392 -4.03514285189466 0 0 0.0715068342410392 1.95833795511104 1
"3048" 0 1 0.0426499425407076 -3.62981868403714 0 4 0.0715068342410392 1.7533837764152 0
"3049" 0 0 0.00899156575010511 -2.9735765121885 0 1 0.0715068342410392 -0.267440403767819 0
"3050" 1 1 0.0715068342410392 -4.04776146055318 0 5 0.0715068342410392 3.99172391331685 1
"3051" 1 0 0.0214902074773336 -2.88470023245605 0 3 0.0715068342410392 1.02498324569844 0
"3052" 1 1 0.0715068342410392 -3.83722404236863 0 2 0.0715068342410392 0.853902452336235 1
"3053" 1 0 0.0715068342410392 -0.863701562851888 0 0 0.0715068342410392 3.06539536427135 1
"3054" 0 1 0.0704682779425996 -3.44618332751114 0 2 0.0715068342410392 -0.391618553990711 0
"3055" 0 0 0.0205139440642135 -2.72250406976016 0 5 0.0715068342410392 1.08793992412775 0
"3056" 0 1 0.0297794019602337 -4.03985616282675 0 2 0.0715068342410392 0.766401063334949 0
"3057" 1 1 0.0715068342410392 -2.96253160889037 0 3 0.0715068342410392 1.11598476497685 1
"3058" 1 1 0.0715068342410392 -2.26479984769642 0 3 0.0715068342410392 0.8533430893239 1
"3059" 0 1 0.000487287988025259 -3.679767480988 0 4 0.0715068342410392 0.898690291885499 0
"3060" 0 1 0.0278838248802788 -1.78228347314066 0 2 0.0715068342410392 -0.210247917223825 0
"3061" 1 0 0.0125535242006215 -2.98337921220174 0 6 0.0715068342410392 -0.928346474628263 0
"3062" 1 0 0.0715068342410392 -5.50940289924063 0 2 0.0715068342410392 -0.507577625775762 1
"3063" 1 1 0.00995113100788077 -2.72963803380378 1 3 0.0715068342410392 0.908374149900202 0
"3064" 0 1 0.0147384842277448 -2.20280066259624 0 1 0.0715068342410392 -0.472260354417229 0
"3065" 0 0 0.00731492909486722 -3.71521598127512 0 3 0.0715068342410392 0.288250963632906 0
"3066" 0 1 0.0290877009759445 -2.36040256149474 0 2 0.0715068342410392 0.520778044711112 0
"3067" 1 0 0.0715068342410392 -3.57153704874238 0 1 0.0715068342410392 1.65253002535928 1
"3068" 0 0 0.0715068342410392 -3.79136041513726 0 6 0.0715068342410392 1.09892697109633 1
"3069" 1 1 0.0181252631192568 -1.17365027961801 1 0 0.0715068342410392 2.70194512351724 0
"3070" 0 1 0.0603720528335054 -3.60161206750695 0 3 0.0715068342410392 -1.82474108548181 0
"3071" 0 0 0.0541698141093986 -3.67357599792307 0 2 0.0715068342410392 -0.268640993194647 0
"3072" 1 0 0.0270865803548281 -1.92912325634998 0 2 0.0715068342410392 0.0684945191795789 0
"3073" 0 0 0.0189704665624849 -2.29265742365256 0 4 0.0715068342410392 2.06744440665973 0
"3074" 1 1 0.0715068342410392 -0.384286923781909 1 3 0.0715068342410392 0.37077278343148 1
"3075" 0 1 0.0715068342410392 -2.46841283688864 0 3 0.0715068342410392 2.57732074015092 1
"3076" 0 0 0.0715068342410392 -2.77901438819186 0 1 0.0715068342410392 1.44147139865232 1
"3077" 1 1 0.0215247994446392 -3.97961024670009 0 6 0.0715068342410392 2.68995256818882 0
"3078" 0 1 0.036155976517267 -2.039995387585 0 1 0.0715068342410392 0.70751070638506 0
"3079" 0 1 0.0715068342410392 -2.56483502337566 0 3 0.0715068342410392 2.02518796463234 1
"3080" 0 1 0.0432434265201444 -2.68324635187247 0 2 0.0715068342410392 1.40209624880582 0
"3081" 0 1 0.0261963710174645 -2.5902677515452 0 2 0.0715068342410392 0.190948811489658 0
"3082" 0 0 0.0715068342410392 -3.55062985583264 0 3 0.0715068342410392 1.20117908940239 1
"3083" 0 1 0.0471199070252686 -1.36770173441808 1 1 0.0715068342410392 1.69819496764226 0
"3084" 1 0 0.0395929477354779 -3.15226153358792 0 6 0.0715068342410392 1.33021861222726 0
"3085" 0 0 0.0641201247343224 -1.91166518088972 0 2 0.0715068342410392 1.74875270422197 0
"3086" 0 0 0.0113792972100798 -3.90316369671601 0 4 0.0715068342410392 1.5543998190887 0
"3087" 0 1 0.0206470879311305 -3.30144391181457 1 9 0.0715068342410392 2.91866017930861 0
"3088" 0 0 0.0286061233672175 -1.78741560214576 0 2 0.0715068342410392 1.008368483208 0
"3089" 1 0 0.0715068342410392 -2.96481318509918 0 5 0.0715068342410392 0.535685906952365 1
"3090" 1 1 0.0298319782481168 -3.04242927668923 0 2 0.0715068342410392 -0.401117929315988 0
"3091" 0 1 0.0384956142816038 -1.56138430258572 0 5 0.0715068342410392 0.341528646110384 0
"3092" 0 0 0.00968931807476148 -4.65304242118593 0 3 0.0715068342410392 2.52364013605602 0
"3093" 1 1 0.00225988386548613 -3.86005532389925 0 2 0.0715068342410392 0.915244020663385 0
"3094" 0 1 0.0715068342410392 -1.85235481730316 0 7 0.0715068342410392 1.42258239939329 1
"3095" 1 0 0.0715068342410392 -3.6207366787736 0 4 0.0715068342410392 1.6637083868174 1
"3096" 0 0 0.0202649192816467 -1.66823908576671 0 4 0.0715068342410392 1.57397846860168 0
"3097" 1 0 0.0715068342410392 -1.14549996451908 0 2 0.0715068342410392 0.980025152355422 1
"3098" 0 1 0.0345648570971413 -3.45485182675234 0 2 0.0715068342410392 0.191248705683465 0
"3099" 0 0 0.0268651769031775 -3.25466968825776 0 6 0.0715068342410392 0.796155115632006 0
"3100" 0 0 0.0715068342410392 -2.08664452804183 0 2 0.0715068342410392 0.307687746174296 1
"3101" 1 1 0.00608642353706783 -2.86649125463377 0 2 0.0715068342410392 0.594394360549975 0
"3102" 0 0 0.0425649834411416 -3.48664343393221 0 4 0.0715068342410392 -0.182231165394015 0
"3103" 0 0 0.00469408791126657 -3.59188095404773 0 4 0.0715068342410392 1.17667340002364 0
"3104" 0 0 0.0715068342410392 -1.43269219538441 0 2 0.0715068342410392 0.870192785960452 1
"3105" 1 0 0.0281939660455882 -2.33425684116623 0 1 0.0715068342410392 -0.431120278058532 0
"3106" 0 0 0.0482146610127071 -1.74571288452828 0 3 0.0715068342410392 0.553398284209372 0
"3107" 1 1 0.0294309400657377 -1.92383767743215 0 2 0.0715068342410392 0.594108453407252 0
"3108" 0 0 0.0165027416555346 -3.76609677187317 0 3 0.0715068342410392 1.25569401146956 0
"3109" 0 0 0.0715068342410392 -1.81250545436187 0 4 0.0715068342410392 1.85108698877189 1
"3110" 0 1 0.0715068342410392 -3.62010524470734 0 1 0.0715068342410392 0.0723135576068741 1
"3111" 1 1 0.0715068342410392 -1.29491569465982 0 3 0.0715068342410392 2.31861042566243 1
"3112" 1 0 0.0715068342410392 -3.17828965110835 1 1 0.0715068342410392 1.16416076656174 1
"3113" 0 0 0.0370539474851824 -3.85585535446067 0 3 0.0715068342410392 0.944314533082784 0
"3114" 0 1 0.0424404930794153 -2.79940317402845 0 3 0.0715068342410392 1.48191074484133 0
"3115" 1 0 0.0380541866186048 -1.62483372446473 0 3 0.0715068342410392 0.563115349751674 0
"3116" 0 0 0.0122263580718386 -4.32104583522154 0 5 0.0715068342410392 0.709853827327748 0
"3117" 1 0 0.0263115032911038 -4.17805304445069 0 3 0.0715068342410392 0.419945184769579 0
"3118" 0 0 0.00429141762505386 -3.98013389154449 0 4 0.0715068342410392 -1.21156038332312 0
"3119" 1 0 0.0411073894650464 -1.63428628058607 0 2 0.0715068342410392 1.90613526204608 0
"3120" 0 1 0.0260706839189749 -2.72838582088685 0 4 0.0715068342410392 1.54167987109042 0
"3121" 0 1 0.0295843360762724 -3.78018525676054 0 1 0.0715068342410392 0.396972810196615 0
"3122" 0 0 0.00223426246466839 -3.36147081233321 0 3 0.0715068342410392 -0.490809263990027 0
"3123" 1 0 0.0119018446820906 -5.35032238185057 0 7 0.0715068342410392 1.60765558703425 0
"3124" 0 1 0.0347400489374674 -2.93912046286156 0 1 0.0715068342410392 1.34350064866155 0
"3125" 0 1 0.0715068342410392 -4.1273656343673 0 1 0.0715068342410392 1.37086636138636 1
"3126" 0 0 0.0715068342410392 -3.0877034824963 0 5 0.0715068342410392 0.517566968411222 1
"3127" 0 0 0.0715068342410392 -2.84050007530171 0 3 0.0715068342410392 0.201652448039319 1
"3128" 0 1 0.0715068342410392 -2.56657145145419 0 2 0.0715068342410392 2.20673002633709 1
"3129" 0 0 0.0171558389295597 -1.79253199783663 0 3 0.0715068342410392 1.60955616410063 0
"3130" 1 1 0.00370279794739474 -1.92322271686618 0 1 0.0715068342410392 1.53105037871674 0
"3131" 0 1 0.0152485925537388 -1.70510821503879 0 3 0.0715068342410392 1.08677644344767 0
"3132" 0 1 0.00877530985855747 -2.89942036471349 0 1 0.0715068342410392 1.8582725092544 0
"3133" 1 1 0.0436710846112279 -3.97527266768016 0 3 0.0715068342410392 0.493848949787176 0
"3134" 1 1 0.0715068342410392 -2.73519081628835 0 4 0.0715068342410392 3.76452249652648 1
"3135" 0 0 0.00399732234296857 -2.51555158241412 0 2 0.0715068342410392 -0.415622988326198 0
"3136" 1 0 0.0693151338910268 -4.79285192982525 0 2 0.0715068342410392 -0.188896312343055 0
"3137" 1 0 0.0122863996542105 -2.29485669740368 0 5 0.0715068342410392 1.91397477480609 0
"3138" 1 1 0.0715068342410392 -3.83725715180753 0 5 0.0715068342410392 -0.362498230812256 1
"3139" 0 0 0.0715068342410392 -2.35277141799898 0 2 0.0715068342410392 0.877189243242995 1
"3140" 0 1 0.0019868358750482 -2.66748550960522 0 6 0.0715068342410392 2.66660893619329 0
"3141" 0 0 0.00439769728954238 -3.75608920137118 0 6 0.0715068342410392 0.698894354211396 0
"3142" 0 1 0.0087938560461385 -1.28408242884493 0 5 0.0715068342410392 3.10181639138598 0
"3143" 0 1 0.0715068342410392 -4.17008507737807 0 4 0.0715068342410392 1.25392534616358 1
"3144" 1 0 0.0648129177540083 -3.5308262714599 0 1 0.0715068342410392 2.07286398477251 0
"3145" 0 1 0.049408268665057 -3.57243285709962 0 0 0.0715068342410392 -0.13184344119684 0
"3146" 0 1 0.0141666653812961 -2.59381750401122 0 7 0.0715068342410392 0.00258943975638903 0
"3147" 0 1 0.00967422660058369 -3.65625764709604 0 1 0.0715068342410392 0.228665963553027 0
"3148" 1 0 0.0135238178717748 -2.26662412023567 0 4 0.0715068342410392 0.633106347292243 0
"3149" 0 0 0.0687685629418205 -4.13904746481582 0 2 0.0715068342410392 0.456654038712495 0
"3150" 1 1 0.04021862283234 -1.62820816033585 0 2 0.0715068342410392 0.479703128045644 0
"3151" 0 0 0.0715068342410392 -3.21848243666067 0 3 0.0715068342410392 1.20934571435765 1
"3152" 0 1 0.00528297557691045 -3.27360377735837 0 2 0.0715068342410392 1.7791433627929 0
"3153" 0 1 0.0644003729039403 -2.09439053586324 0 4 0.0715068342410392 0.0846821686455831 0
"3154" 0 0 0.00108106453498308 -3.25031299248424 0 5 0.0715068342410392 -0.608183006737688 0
"3155" 0 0 0.0715068342410392 -3.17956481239963 0 3 0.0715068342410392 0.209139113007609 1
"3156" 0 0 0.0364818591712473 -4.26740041240701 0 2 0.0715068342410392 1.27190370908441 0
"3157" 0 0 0.00111165145132105 -3.88742474832199 0 7 0.0715068342410392 -0.549562880162471 0
"3158" 0 0 0.0639268253122753 -3.75436784329517 0 3 0.0715068342410392 0.0821004881176723 0
"3159" 0 0 0.0385580762293529 -1.72509719661216 0 4 0.0715068342410392 1.53329017126122 0
"3160" 0 0 0.0600652204694158 -3.5426065786792 0 3 0.0715068342410392 1.59471100733617 0
"3161" 0 1 0.0159587237767372 -4.43225560911623 0 3 0.0715068342410392 0.300777492549568 0
"3162" 0 1 0.0332048047254943 -2.56861985344146 0 2 0.0715068342410392 0.611804084436734 0
"3163" 1 1 0.0715068342410392 -2.77662938574098 0 2 0.0715068342410392 -0.071480342342459 1
"3164" 1 1 0.0715068342410392 -3.33124774348594 0 2 0.0715068342410392 2.38901327351697 1
"3165" 0 0 0.00405018115760163 -4.27981173927348 0 5 0.0715068342410392 -0.487891123601712 0
"3166" 0 0 0.00371881391952942 -4.59520239556179 0 1 0.0715068342410392 0.75307354589215 0
"3167" 0 1 0.0412284511321439 -4.18098247114418 0 4 0.0715068342410392 1.07553328100103 0
"3168" 0 0 0.0196073217935864 -4.18865382685502 0 2 0.0715068342410392 0.613896940783598 0
"3169" 0 1 0.0460938894759172 -3.30826706991237 0 5 0.0715068342410392 2.86388561688626 0
"3170" 1 0 0.0337535981704564 -5.57847817278397 0 3 0.0715068342410392 1.80223580712807 0
"3171" 1 1 0.0439037709275505 -2.85200857052766 0 3 0.0715068342410392 1.21713566909769 0
"3172" 0 0 0.0715068342410392 -3.14577534936937 0 6 0.0715068342410392 0.871480471218131 1
"3173" 0 1 0.0236166011739719 -2.48981649163941 0 2 0.0715068342410392 2.52922294733322 0
"3174" 0 1 0.0715068342410392 -4.51944643477717 0 3 0.0715068342410392 1.87435822049368 1
"3175" 0 0 2.08156591905949e-05 -2.61247377364738 0 3 0.0715068342410392 1.65484550587895 0
"3176" 0 0 0.0655104243770693 -3.14695653484058 0 1 0.0715068342410392 0.966220923541579 0
"3177" 0 0 0.00599609591501602 -3.61684780046313 0 1 0.0715068342410392 -0.53403002756404 0
"3178" 0 0 0.0207177700882318 -4.53916612815159 0 4 0.0715068342410392 0.39671381205461 0
"3179" 0 1 0.0337028413927323 -3.64646326708623 0 0 0.0715068342410392 1.95697412431071 0
"3180" 0 1 0.0206903834844758 -4.54096692346953 0 2 0.0715068342410392 -0.171863672921435 0
"3181" 0 0 0.0504378960748694 -3.45606205720632 0 3 0.0715068342410392 1.08160163902573 0
"3182" 0 0 0.00698199066639773 -2.01853340127761 0 3 0.0715068342410392 0.805508070119787 0
"3183" 1 0 0.0195132971796268 -1.70343090946696 0 4 0.0715068342410392 1.38081397181609 0
"3184" 0 0 0.0141095061484589 -1.81606666565876 1 2 0.0715068342410392 0.863744568611806 0
"3185" 0 1 0.00172395158917925 -3.30065269543297 0 8 0.0715068342410392 1.88073829582985 0
"3186" 1 0 0.0715068342410392 -2.16857074517941 0 4 0.0715068342410392 -0.584416557590088 1
"3187" 0 0 0.0715068342410392 -3.46303100683626 0 4 0.0715068342410392 0.648511874903622 1
"3188" 0 1 0.0355719361468504 -3.90244425879349 0 0 0.0715068342410392 -0.161880373158015 0
"3189" 1 0 0.013638815942673 -3.70529171851577 0 2 0.0715068342410392 -0.00266068246868634 0
"3190" 1 0 0.0508574013915635 -3.86455141242369 0 3 0.0715068342410392 1.39017666716392 0
"3191" 0 0 0.0715068342410392 -4.46569531951078 0 3 0.0715068342410392 1.53828648069231 1
"3192" 0 0 0.0224626326207136 -3.47688062976582 0 2 0.0715068342410392 -0.461954697696662 0
"3193" 1 1 0.0429707327345106 -1.30045952749395 0 3 0.0715068342410392 1.52749612405198 0
"3194" 0 1 0.0312230288548403 -3.07001447800536 0 6 0.0715068342410392 1.08812364710201 0
"3195" 1 0 0.0349987706844524 -4.48324212568419 0 1 0.0715068342410392 1.6416939063285 0
"3196" 1 1 0.0297871371592481 -2.42256945408138 0 3 0.0715068342410392 2.18643224539084 0
"3197" 0 0 0.0715068342410392 -3.89769687090503 0 1 0.0715068342410392 1.64932398635893 1
"3198" 0 0 0.0632706979933124 -2.47221977218628 0 1 0.0715068342410392 0.543069876499246 0
"3199" 0 1 0.0321938484733075 -2.29676034565158 0 2 0.0715068342410392 0.851519234532025 0
"3200" 0 0 0.0306764267096842 -2.54586549137794 0 5 0.0715068342410392 0.325490732319578 0
"3201" 1 1 0.0715068342410392 -3.29970560205913 0 1 0.0715068342410392 1.68490281737894 1
"3202" 1 1 0.0358410089040355 -1.49496264683986 1 2 0.0715068342410392 -0.309969292715562 0
"3203" 0 1 0.00739080377051217 -4.63424027767849 0 7 0.0715068342410392 0.872738377500649 0
"3204" 0 0 0.0247174967898311 -3.04780174306582 0 1 0.0715068342410392 0.156568696034565 0
"3205" 0 1 0.0132815828003445 -3.09158002983591 0 2 0.0715068342410392 1.23176903716966 0
"3206" 0 1 0.048103904257946 -3.97107221301732 0 4 0.0715068342410392 1.57435170485958 0
"3207" 0 1 0.0077948350548321 -0.576821073682539 0 1 0.0715068342410392 0.429103131067849 0
"3208" 0 1 0.00336599837498484 -3.77992699254451 1 2 0.0715068342410392 0.254466933049647 0
"3209" 0 1 0.0715068342410392 -2.77127140937183 0 2 0.0715068342410392 1.74428725614118 1
"3210" 0 1 0.0707283765975921 -2.2736122469058 0 6 0.0715068342410392 1.34153831567336 0
"3211" 0 1 0.0715068342410392 -1.63189588655853 0 5 0.0715068342410392 1.69879893952761 1
"3212" 1 0 0.0715068342410392 -2.33036726619943 0 1 0.0715068342410392 2.63840687561874 1
"3213" 0 0 0.0242072337746386 -1.71263421812981 0 4 0.0715068342410392 1.90994427720889 0
"3214" 1 0 0.0715068342410392 -1.11086754593064 0 3 0.0715068342410392 0.793634782650763 1
"3215" 1 0 0.0112384620176357 -2.65160899786218 0 6 0.0715068342410392 2.72177111303011 0
"3216" 1 1 0.0181342250272054 -3.01321817267535 0 2 0.0715068342410392 1.15527786853297 0
"3217" 1 1 0.00436881222787694 -2.49703735644247 0 4 0.0715068342410392 1.79127834694555 0
"3218" 0 0 0.0167637908956801 -3.92370380654939 0 3 0.0715068342410392 1.66304885904779 0
"3219" 0 0 0.00306395872003832 -3.1182923607263 0 1 0.0715068342410392 2.00897754425184 0
"3220" 0 0 0.0715068342410392 -1.89636392855595 0 6 0.0715068342410392 -0.0651258214690678 1
"3221" 0 1 0.0715068342410392 -2.60837592108116 1 1 0.0715068342410392 1.15526549618503 1
"3222" 0 1 0.0433496660826065 -3.22229622628284 0 1 0.0715068342410392 1.61570601599525 0
"3223" 1 1 0.0715068342410392 -3.45858843071341 0 3 0.0715068342410392 0.138109917631626 1
"3224" 1 1 0.0298188839665789 -0.988253278448119 0 4 0.0715068342410392 1.39967484133905 0
"3225" 0 0 0.027642919233776 -4.4163960949931 0 5 0.0715068342410392 -1.03204325473319 0
"3226" 0 0 0.00515906854894069 -3.81692301084458 0 4 0.0715068342410392 -0.841268747918694 0
"3227" 0 0 0.011489088101601 -1.86881797623068 0 2 0.0715068342410392 0.821854621658252 0
"3228" 0 0 0.0715068342410392 -4.25288329569785 0 3 0.0715068342410392 1.87159616961541 1
"3229" 1 0 0.0531663951963338 -2.21682338236673 0 4 0.0715068342410392 -0.232005998994656 0
"3230" 0 0 0.0613295772834302 -3.76115175094129 0 2 0.0715068342410392 2.84934730526724 0
"3231" 1 1 0.0715068342410392 -1.64195728713585 0 1 0.0715068342410392 1.41311408445312 1
"3232" 1 1 0.00530825625699484 -3.97347274669073 0 1 0.0715068342410392 2.35856330435183 0
"3233" 0 0 0.0715068342410392 -2.7144164364055 0 2 0.0715068342410392 0.204649236793868 1
"3234" 0 0 0.0163805845695283 -2.92273003181444 0 2 0.0715068342410392 1.1131095638545 0
"3235" 1 0 0.00529579130731275 -4.33198388082226 0 4 0.0715068342410392 1.16783901846678 0
"3236" 0 1 0.0715068342410392 -2.56004773772034 0 4 0.0715068342410392 1.44556450912591 1
"3237" 0 0 0.0369892599831647 -4.13148296293301 0 3 0.0715068342410392 0.774529755951174 0
"3238" 0 1 0.0406257538339171 -3.66692125017954 0 3 0.0715068342410392 2.12162197596663 0
"3239" 0 0 0.0502726952658966 -4.11103650615547 0 2 0.0715068342410392 0.367535956528485 0
"3240" 1 1 0.0202509896826008 -3.6098277234281 0 5 0.0715068342410392 1.17592767354675 0
"3241" 0 0 0.00701748855272178 -2.6384335511009 0 2 0.0715068342410392 1.48148252329388 0
"3242" 0 0 0.0715068342410392 -2.93192795834532 0 3 0.0715068342410392 1.56348667778443 1
"3243" 0 1 0.00465318019998306 -2.24488503154815 0 2 0.0715068342410392 1.00688724759106 0
"3244" 1 1 0.0208996897371295 -3.04652081777859 0 1 0.0715068342410392 1.3597402368948 0
"3245" 0 1 0.0715068342410392 -2.46040268200685 0 5 0.0715068342410392 2.7718376648832 1
"3246" 1 1 0.0284954110682551 -3.66269786428779 0 3 0.0715068342410392 0.619015045218317 0
"3247" 1 0 0.0715068342410392 -4.41555893438216 0 2 0.0715068342410392 0.444101594405611 1
"3248" 1 0 0.0114705489908248 -3.51677253339095 0 6 0.0715068342410392 -0.228195526415098 0
"3249" 1 0 0.00969174739189842 -4.26105647072922 0 0 0.0715068342410392 -0.305664483844906 0
"3250" 0 1 0.000185978160212192 -3.51492550670103 0 2 0.0715068342410392 1.59702398757972 0
"3251" 1 1 0.0102082027549561 -1.53696119838892 0 4 0.0715068342410392 0.810010393229998 0
"3252" 1 1 0.0366803125477962 -3.30020019589096 0 3 0.0715068342410392 1.42293501342765 0
"3253" 0 1 0.00883488390671278 -3.29922609470645 0 4 0.0715068342410392 1.01115880705626 0
"3254" 1 0 0.00162001932903453 -3.32476377375467 0 2 0.0715068342410392 1.40611392443384 0
"3255" 0 0 0.0394210319826677 -2.98752278617762 0 1 0.0715068342410392 3.31618449110112 0
"3256" 0 1 0.0715068342410392 -0.813690011145669 0 1 0.0715068342410392 0.898722389170893 1
"3257" 0 0 0.0588438716434188 -1.27326415663715 0 2 0.0715068342410392 0.809394663290357 0
"3258" 0 0 0.042429140622396 -0.580914864760764 0 4 0.0715068342410392 0.737334836477808 0
"3259" 1 1 0.0469310457536837 -2.92457146251916 0 1 0.0715068342410392 3.7468264563099 0
"3260" 0 1 0.0189890147799621 -3.41031260821685 0 2 0.0715068342410392 0.680010004537471 0
"3261" 0 1 0.00512393804978054 -3.03022012185827 0 2 0.0715068342410392 0.281011392464973 0
"3262" 1 1 0.0715068342410392 -2.44079399600372 0 3 0.0715068342410392 1.66656521322862 1
"3263" 1 0 0.0715068342410392 -1.7406584215264 0 4 0.0715068342410392 0.647208365557907 1
"3264" 1 1 0.0464790326591196 -3.30162524260996 0 1 0.0715068342410392 0.479528717947548 0
"3265" 1 0 0.0715068342410392 -0.693435440484411 0 3 0.0715068342410392 1.49202721103876 1
"3266" 0 1 0.0715068342410392 -1.15932330500029 0 3 0.0715068342410392 2.31385912243192 1
"3267" 1 0 0.0219147457551567 -1.99295191448049 0 3 0.0715068342410392 -1.0896093239907 0
"3268" 0 1 0.0715068342410392 -4.19056933400926 0 5 0.0715068342410392 3.25469751109814 1
"3269" 0 0 0.0183103011327064 -1.93794370550674 0 3 0.0715068342410392 -0.316431633906465 0
"3270" 0 1 0.0606217212125881 -1.6426804232611 0 0 0.0715068342410392 0.433587721637725 0
"3271" 1 1 0.0715068342410392 -3.2682187708377 0 2 0.0715068342410392 1.36562991370731 1
"3272" 0 0 0.0093479864362134 -3.24870474183839 0 2 0.0715068342410392 1.80819989485252 0
"3273" 1 1 0.000854295850406446 -4.1501573152075 0 3 0.0715068342410392 0.919116096987177 0
"3274" 0 0 0.0497265924559995 -2.99361681789643 0 3 0.0715068342410392 -0.684897264169259 0
"3275" 0 0 0.0715068342410392 -3.51649950460752 0 2 0.0715068342410392 -0.898691546058454 1
"3276" 1 0 0.0641783970429962 -3.55456084047835 0 4 0.0715068342410392 3.05803510782445 0
"3277" 1 1 0.0259364715680563 -2.30317689782432 0 2 0.0715068342410392 3.21956588052369 0
"3278" 0 0 0.0422152689643856 -3.74998567789755 0 2 0.0715068342410392 1.10803549632114 0
